time,time_step,population,births,deaths,birth_rate,death_rate,msd,speed_var,food_var,pheromone_var,speed_variance,food_sense_variance,pheromone_sense_variance,reproduction_energy_variance,max_cluster,max_cluster_size,num_clusters,avg_energy,avg_generation,lineage_count
3293,3293,39,0,0,0.0,0.0,0.838031,0.011463,0.012704,0.01449,0.011463,0.012704,0.01449,0.0,39,39,1,68.210675,0.487179,21
3294,3294,39,0,0,0.0,0.0,0.838509,0.011463,0.012704,0.01449,0.011463,0.012704,0.01449,0.0,39,39,1,68.202494,0.487179,21
3295,3295,39,0,0,0.0,0.0,0.838729,0.011463,0.012704,0.01449,0.011463,0.012704,0.01449,0.0,39,39,1,68.195089,0.487179,21
3296,3296,39,0,0,0.0,0.0,0.838242,0.011463,0.012704,0.01449,0.011463,0.012704,0.01449,0.0,39,39,1,68.186908,0.487179,21
3297,3297,40,1,0,60.0,0.0,0.816858,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.975013,0.5,21
3298,3298,40,0,0,0.0,0.0,0.815831,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.966838,0.5,21
3299,3299,40,0,0,0.0,0.0,0.81534,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.959508,0.5,21
3300,3300,40,0,0,0.0,0.0,0.814437,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.951334,0.5,21
3301,3301,40,0,0,0.0,0.0,0.81413,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.943978,0.5,21
3302,3302,40,0,0,0.0,0.0,0.813944,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.935806,0.5,21
3303,3303,40,0,0,0.0,0.0,0.814005,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.92843,0.5,21
3304,3304,40,0,0,0.0,0.0,0.813961,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.920259,0.5,21
3305,3305,40,0,0,0.0,0.0,0.814507,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.912868,0.5,21
3306,3306,40,0,0,0.0,0.0,0.815495,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.904698,0.5,21
3307,3307,40,0,0,0.0,0.0,0.81723,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.897294,0.5,21
3308,3308,40,0,0,0.0,0.0,0.819525,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.889126,0.5,21
3309,3309,40,0,0,0.0,0.0,0.822058,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.881712,0.5,21
3310,3310,40,0,0,0.0,0.0,0.82497,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.873546,0.5,21
3311,3311,40,0,0,0.0,0.0,0.828134,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.866123,0.5,21
3312,3312,40,0,0,0.0,0.0,0.831457,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.857959,0.5,21
3313,3313,40,0,0,0.0,0.0,0.834558,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.850529,0.5,21
3314,3314,40,0,0,0.0,0.0,0.837143,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.842367,0.5,21
3315,3315,40,0,0,0.0,0.0,0.839942,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.834931,0.5,21
3316,3316,40,0,0,0.0,0.0,0.842209,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.826771,0.5,21
3317,3317,40,0,0,0.0,0.0,0.844989,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.819329,0.5,21
3318,3318,40,0,0,0.0,0.0,0.847212,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.811171,0.5,21
3319,3319,40,0,0,0.0,0.0,0.849795,0.011608,0.012525,0.014378,0.011608,0.012525,0.014378,0.0,40,40,1,68.803725,0.5,21
3320,3320,41,1,0,60.0,0.0,0.831526,0.011494,0.01222,0.014332,0.011494,0.01222,0.014332,0.0,41,41,1,69.556653,0.512195,21
3321,3321,42,1,0,60.0,0.0,0.81481,0.011281,0.012054,0.014026,0.011281,0.012054,0.014026,0.0,42,42,1,70.274204,0.52381,21
3322,3322,43,1,0,60.0,0.0,0.799817,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.957615,0.534884,21
3323,3323,43,0,0,0.0,0.0,0.803748,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.950192,0.534884,21
3324,3324,43,0,0,0.0,0.0,0.807911,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.942221,0.534884,21
3325,3325,43,0,0,0.0,0.0,0.8121,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.934771,0.534884,21
3326,3326,43,0,0,0.0,0.0,0.816541,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.926797,0.534884,21
3327,3327,43,0,0,0.0,0.0,0.820866,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.919326,0.534884,21
3328,3328,43,0,0,0.0,0.0,0.825465,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.911342,0.534884,21
3329,3329,43,0,0,0.0,0.0,0.830042,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.903856,0.534884,21
3330,3330,43,0,0,0.0,0.0,0.834722,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.89586,0.534884,21
3331,3331,43,0,0,0.0,0.0,0.839482,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.888362,0.534884,21
3332,3332,43,0,0,0.0,0.0,0.844811,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.880357,0.534884,21
3333,3333,43,0,0,0.0,0.0,0.849701,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.87285,0.534884,21
3334,3334,43,0,0,0.0,0.0,0.854798,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.864835,0.534884,21
3335,3335,43,0,0,0.0,0.0,0.859575,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.857322,0.534884,21
3336,3336,43,0,0,0.0,0.0,0.864531,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.849298,0.534884,21
3337,3337,43,0,0,0.0,0.0,0.869368,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.84178,0.534884,21
3338,3338,43,0,0,0.0,0.0,0.874571,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.833748,0.534884,21
3339,3339,43,0,0,0.0,0.0,0.879394,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.826226,0.534884,21
3340,3340,43,0,0,0.0,0.0,0.884342,0.011177,0.011775,0.013972,0.011177,0.011775,0.013972,0.0,43,43,1,70.818188,0.534884,21
3341,3341,44,1,0,60.0,0.0,0.868592,0.011291,0.011537,0.013665,0.011291,0.011537,0.013665,0.0,44,44,1,71.474057,0.545455,21
3342,3342,44,0,0,0.0,0.0,0.873212,0.011291,0.011537,0.013665,0.011291,0.011537,0.013665,0.0,44,44,1,71.465975,0.545455,21
3343,3343,44,0,0,0.0,0.0,0.877235,0.011291,0.011537,0.013665,0.011291,0.011537,0.013665,0.0,44,44,1,71.458522,0.545455,21
3344,3344,44,0,0,0.0,0.0,0.881583,0.011291,0.011537,0.013665,0.011291,0.011537,0.013665,0.0,44,44,1,71.450436,0.545455,21
3345,3345,44,0,0,0.0,0.0,0.885469,0.011291,0.011537,0.013665,0.011291,0.011537,0.013665,0.0,44,44,1,71.442982,0.545455,21
3346,3346,44,0,0,0.0,0.0,0.889659,0.011291,0.011537,0.013665,0.011291,0.011537,0.013665,0.0,44,44,1,71.434893,0.545455,21
3347,3347,44,0,0,0.0,0.0,0.893472,0.011291,0.011537,0.013665,0.011291,0.011537,0.013665,0.0,44,44,1,71.427438,0.545455,21
3348,3348,44,0,0,0.0,0.0,0.897591,0.011291,0.011537,0.013665,0.011291,0.011537,0.013665,0.0,44,44,1,71.419346,0.545455,21
3349,3349,44,0,0,0.0,0.0,0.901149,0.011291,0.011537,0.013665,0.011291,0.011537,0.013665,0.0,44,44,1,71.411891,0.545455,21
3350,3350,45,1,0,60.0,0.0,0.885184,0.011056,0.011367,0.013744,0.011056,0.011367,0.013744,0.0,45,45,1,72.039268,0.555556,21
3351,3351,45,0,0,0.0,0.0,0.88874,0.011056,0.011367,0.013744,0.011056,0.011367,0.013744,0.0,45,45,1,72.031788,0.555556,21
3352,3352,45,0,0,0.0,0.0,0.893286,0.011056,0.011367,0.013744,0.011056,0.011367,0.013744,0.0,45,45,1,72.023778,0.555556,21
3353,3353,46,1,0,60.0,0.0,0.877603,0.010821,0.01192,0.013676,0.010821,0.01192,0.013676,0.0,46,46,1,72.62464,0.565217,21
3354,3354,46,0,0,0.0,0.0,0.882273,0.010821,0.01192,0.013676,0.010821,0.01192,0.013676,0.0,46,46,1,72.616594,0.565217,21
3355,3355,46,0,0,0.0,0.0,0.886219,0.010821,0.01192,0.013676,0.010821,0.01192,0.013676,0.0,46,46,1,72.609192,0.565217,21
3356,3356,46,0,0,0.0,0.0,0.89133,0.010821,0.01192,0.013676,0.010821,0.01192,0.013676,0.0,46,46,1,72.601129,0.565217,21
3357,3357,46,0,0,0.0,0.0,0.895571,0.010821,0.01192,0.013676,0.010821,0.01192,0.013676,0.0,46,46,1,72.593728,0.565217,21
3358,3358,46,0,0,0.0,0.0,0.901055,0.010821,0.01192,0.013676,0.010821,0.01192,0.013676,0.0,46,46,1,72.585654,0.565217,21
3359,3359,46,0,0,0.0,0.0,0.905455,0.010821,0.01192,0.013676,0.010821,0.01192,0.013676,0.0,46,46,1,72.578254,0.565217,21
3360,3360,46,0,0,0.0,0.0,0.911076,0.010821,0.01192,0.013676,0.010821,0.01192,0.013676,0.0,46,46,1,72.57017,0.565217,21
3361,3361,46,0,0,0.0,0.0,0.915557,0.010821,0.01192,0.013676,0.010821,0.01192,0.013676,0.0,46,46,1,72.562772,0.565217,21
3362,3362,47,1,0,60.0,0.0,0.901489,0.01087,0.011912,0.013637,0.01087,0.011912,0.013637,0.0,47,47,1,73.138624,0.574468,21
3363,3363,47,0,0,0.0,0.0,0.905907,0.01087,0.011912,0.013637,0.01087,0.011912,0.013637,0.0,47,47,1,73.131181,0.574468,21
3364,3364,47,0,0,0.0,0.0,0.911872,0.01087,0.011912,0.013637,0.01087,0.011912,0.013637,0.0,47,47,1,73.123169,0.574468,21
3365,3365,47,0,0,0.0,0.0,0.91664,0.01087,0.011912,0.013637,0.01087,0.011912,0.013637,0.0,47,47,1,73.115727,0.574468,21
3366,3366,47,0,0,0.0,0.0,0.922323,0.01087,0.011912,0.013637,0.01087,0.011912,0.013637,0.0,47,47,1,73.107712,0.574468,21
3367,3367,48,1,0,60.0,0.0,0.907155,0.011086,0.011743,0.013621,0.011086,0.011743,0.013621,0.0,48,48,1,73.660684,0.583333,21
3368,3368,48,0,0,0.0,0.0,0.91219,0.011086,0.011743,0.013621,0.011086,0.011743,0.013621,0.0,48,48,1,73.652673,0.583333,21
3369,3369,48,0,0,0.0,0.0,0.915231,0.011086,0.011743,0.013621,0.011086,0.011743,0.013621,0.0,48,48,1,73.645311,0.583333,21
3370,3370,49,1,0,60.0,0.0,0.900034,0.011241,0.011791,0.013349,0.011241,0.011791,0.013349,0.0,49,49,1,74.175314,0.591837,21
3371,3371,49,0,0,0.0,0.0,0.902261,0.011241,0.011791,0.013349,0.011241,0.011791,0.013349,0.0,49,49,1,74.167929,0.591837,21
3372,3372,50,1,0,60.0,0.0,0.886759,0.011664,0.012104,0.013698,0.011664,0.012104,0.013698,0.0,50,50,1,74.676793,0.6,21
3373,3373,50,0,0,0.0,0.0,0.888562,0.011664,0.012104,0.013698,0.011664,0.012104,0.013698,0.0,50,50,1,74.669344,0.6,21
3374,3374,50,0,0,0.0,0.0,0.890965,0.011664,0.012104,0.013698,0.011664,0.012104,0.013698,0.0,50,50,1,74.66146,0.6,21
3375,3375,51,1,0,60.0,0.0,0.875172,0.011743,0.011885,0.013445,0.011743,0.011885,0.013445,0.0,51,51,1,75.150982,0.607843,21
3376,3376,52,1,0,60.0,0.0,0.860454,0.012099,0.012159,0.013759,0.012099,0.012159,0.013759,0.0,52,52,1,75.62107,0.615385,21
3377,3377,52,0,0,0.0,0.0,0.861874,0.012099,0.012159,0.013759,0.012099,0.012159,0.013759,0.0,52,52,1,75.61362,0.615385,21
3378,3378,52,0,0,0.0,0.0,0.86361,0.012099,0.012159,0.013759,0.012099,0.012159,0.013759,0.0,52,52,1,75.605752,0.615385,21
3379,3379,52,0,0,0.0,0.0,0.865004,0.012099,0.012159,0.013759,0.012099,0.012159,0.013759,0.0,52,52,1,75.598297,0.615385,21
3380,3380,52,0,0,0.0,0.0,0.866664,0.012099,0.012159,0.013759,0.012099,0.012159,0.013759,0.0,52,52,1,75.590427,0.615385,21
3381,3381,52,0,0,0.0,0.0,0.867966,0.012099,0.012159,0.013759,0.012099,0.012159,0.013759,0.0,52,52,1,75.58297,0.615385,21
3382,3382,53,1,0,60.0,0.0,0.852847,0.012292,0.012009,0.013705,0.012292,0.012009,0.013705,0.0,53,53,1,76.035946,0.622642,21
3383,3383,53,0,0,0.0,0.0,0.853991,0.012292,0.012009,0.013705,0.012292,0.012009,0.013705,0.0,53,53,1,76.028482,0.622642,21
3384,3384,53,0,0,0.0,0.0,0.855333,0.012292,0.012009,0.013705,0.012292,0.012009,0.013705,0.0,53,53,1,76.020689,0.622642,21
3385,3385,53,0,0,0.0,0.0,0.856694,0.012292,0.012009,0.013705,0.012292,0.012009,0.013705,0.0,53,53,1,76.013225,0.622642,21
3386,3386,54,1,0,60.0,0.0,0.842155,0.012116,0.01223,0.013572,0.012116,0.01223,0.013572,0.0,54,54,1,76.449763,0.62963,21
3387,3387,55,1,0,60.0,0.0,0.828349,0.012516,0.012063,0.013344,0.012516,0.012063,0.013344,0.0,55,55,1,76.870592,0.636364,21
3388,3388,55,0,0,0.0,0.0,0.829948,0.012516,0.012063,0.013344,0.012516,0.012063,0.013344,0.0,55,55,1,76.862785,0.636364,21
3389,3389,55,0,0,0.0,0.0,0.831671,0.012516,0.012063,0.013344,0.012516,0.012063,0.013344,0.0,55,55,1,76.855349,0.636364,21
3390,3390,56,1,0,60.0,0.0,0.818761,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.260949,0.642857,21
3391,3391,56,0,0,0.0,0.0,0.820892,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.253504,0.642857,21
3392,3392,56,0,0,0.0,0.0,0.823256,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.245722,0.642857,21
3393,3393,56,0,0,0.0,0.0,0.825842,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.238278,0.642857,21
3394,3394,56,0,0,0.0,0.0,0.828557,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.230487,0.642857,21
3395,3395,56,0,0,0.0,0.0,0.831603,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.223045,0.642857,21
3396,3396,56,0,0,0.0,0.0,0.83514,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.215249,0.642857,21
3397,3397,56,0,0,0.0,0.0,0.839007,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.20781,0.642857,21
3398,3398,56,0,0,0.0,0.0,0.842847,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.200013,0.642857,21
3399,3399,56,0,0,0.0,0.0,0.846926,0.012444,0.011867,0.013787,0.012444,0.011867,0.013787,0.0,56,56,1,77.192579,0.642857,21
3400,3400,57,1,0,60.0,0.0,0.835657,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.58505,0.649123,21
3401,3401,57,0,0,0.0,0.0,0.83999,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.577616,0.649123,21
3402,3402,57,0,0,0.0,0.0,0.843915,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.569893,0.649123,21
3403,3403,57,0,0,0.0,0.0,0.84853,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.562463,0.649123,21
3404,3404,57,0,0,0.0,0.0,0.852648,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.554729,0.649123,21
3405,3405,57,0,0,0.0,0.0,0.857227,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.547302,0.649123,21
3406,3406,57,0,0,0.0,0.0,0.861182,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.539561,0.649123,21
3407,3407,57,0,0,0.0,0.0,0.865858,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.532138,0.649123,21
3408,3408,57,0,0,0.0,0.0,0.86971,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.524392,0.649123,21
3409,3409,57,0,0,0.0,0.0,0.874142,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.51697,0.649123,21
3410,3410,57,0,0,0.0,0.0,0.877568,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.509223,0.649123,21
3411,3411,57,0,0,0.0,0.0,0.881497,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.501802,0.649123,21
3412,3412,57,0,0,0.0,0.0,0.883762,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.494054,0.649123,21
3413,3413,57,0,0,0.0,0.0,0.887026,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.486635,0.649123,21
3414,3414,57,0,0,0.0,0.0,0.888496,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.478888,0.649123,21
3415,3415,57,0,0,0.0,0.0,0.8913,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.47147,0.649123,21
3416,3416,57,0,0,0.0,0.0,0.892667,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.463724,0.649123,21
3417,3417,57,0,0,0.0,0.0,0.895414,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.456307,0.649123,21
3418,3418,57,0,0,0.0,0.0,0.896717,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.448565,0.649123,21
3419,3419,57,0,0,0.0,0.0,0.89933,0.012617,0.011727,0.013725,0.012617,0.011727,0.013725,0.0,57,57,1,77.441149,0.649123,21
3420,3420,58,1,0,60.0,0.0,0.884779,0.012436,0.011627,0.013532,0.012436,0.011627,0.013532,0.0,58,58,1,77.822489,0.655172,21
3421,3421,58,0,0,0.0,0.0,0.886793,0.012436,0.011627,0.013532,0.012436,0.011627,0.013532,0.0,58,58,1,77.815048,0.655172,21
3422,3422,58,0,0,0.0,0.0,0.887108,0.012436,0.011627,0.013532,0.012436,0.011627,0.013532,0.0,58,58,1,77.807372,0.655172,21
3423,3423,59,1,0,60.0,0.0,0.873463,0.012241,0.011503,0.013666,0.012241,0.011503,0.013666,0.0,59,59,1,78.176205,0.661017,21
3424,3424,59,0,0,0.0,0.0,0.873368,0.012241,0.011503,0.013666,0.012241,0.011503,0.013666,0.0,59,59,1,78.168503,0.661017,21
3425,3425,59,0,0,0.0,0.0,0.874274,0.012241,0.011503,0.013666,0.012241,0.011503,0.013666,0.0,59,59,1,78.161122,0.661017,21
3426,3426,59,0,0,0.0,0.0,0.87414,0.012241,0.011503,0.013666,0.012241,0.011503,0.013666,0.0,59,59,1,78.153411,0.661017,21
3427,3427,60,1,0,60.0,0.0,0.860019,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.510249,0.666667,21
3428,3428,60,0,0,0.0,0.0,0.859604,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.5025,0.666667,21
3429,3429,60,0,0,0.0,0.0,0.85957,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.495146,0.666667,21
3430,3430,60,0,0,0.0,0.0,0.859076,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.487396,0.666667,21
3431,3431,60,0,0,0.0,0.0,0.858913,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.480035,0.666667,21
3432,3432,60,0,0,0.0,0.0,0.858643,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.472284,0.666667,21
3433,3433,60,0,0,0.0,0.0,0.858529,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.464918,0.666667,21
3434,3434,60,0,0,0.0,0.0,0.858738,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.457168,0.666667,21
3435,3435,60,0,0,0.0,0.0,0.858423,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.449799,0.666667,21
3436,3436,60,0,0,0.0,0.0,0.858458,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.442051,0.666667,21
3437,3437,60,0,0,0.0,0.0,0.857928,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.434679,0.666667,21
3438,3438,60,0,0,0.0,0.0,0.857907,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.426932,0.666667,21
3439,3439,60,0,0,0.0,0.0,0.857498,0.012405,0.012025,0.014328,0.012405,0.012025,0.014328,0.0,60,60,1,78.41956,0.666667,21
3440,3440,61,1,0,60.0,0.0,0.8436,0.012553,0.012507,0.014939,0.012553,0.012507,0.014939,0.0,61,61,1,78.765719,0.672131,21
3441,3441,61,0,0,0.0,0.0,0.84337,0.012553,0.012507,0.014939,0.012553,0.012507,0.014939,0.0,61,61,1,78.75831,0.672131,21
3442,3442,61,0,0,0.0,0.0,0.843573,0.012553,0.012507,0.014939,0.012553,0.012507,0.014939,0.0,61,61,1,78.750624,0.672131,21
3443,3443,62,1,0,60.0,0.0,0.829688,0.012684,0.012952,0.015504,0.012684,0.012952,0.015504,0.0,62,62,1,79.086067,0.677419,21
3444,3444,62,0,0,0.0,0.0,0.829853,0.012684,0.012952,0.015504,0.012684,0.012952,0.015504,0.0,62,62,1,79.078353,0.677419,21
3445,3445,62,0,0,0.0,0.0,0.829729,0.012684,0.012952,0.015504,0.012684,0.012952,0.015504,0.0,62,62,1,79.070996,0.677419,21
3446,3446,62,0,0,0.0,0.0,0.830155,0.012684,0.012952,0.015504,0.012684,0.012952,0.015504,0.0,62,62,1,79.063285,0.677419,21
3447,3447,62,0,0,0.0,0.0,0.829978,0.012684,0.012952,0.015504,0.012684,0.012952,0.015504,0.0,62,62,1,79.055931,0.677419,21
3448,3448,63,1,0,60.0,0.0,0.81695,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.380792,0.68254,21
3449,3449,63,0,0,0.0,0.0,0.816528,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.373419,0.68254,21
3450,3450,63,0,0,0.0,0.0,0.815933,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.365774,0.68254,21
3451,3451,63,0,0,0.0,0.0,0.815101,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.358404,0.68254,21
3452,3452,63,0,0,0.0,0.0,0.814312,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.350764,0.68254,21
3453,3453,63,0,0,0.0,0.0,0.813562,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.343397,0.68254,21
3454,3454,63,0,0,0.0,0.0,0.812953,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.33576,0.68254,21
3455,3455,63,0,0,0.0,0.0,0.812418,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.328397,0.68254,21
3456,3456,63,0,0,0.0,0.0,0.811893,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.320764,0.68254,21
3457,3457,63,0,0,0.0,0.0,0.811546,0.012485,0.012835,0.015341,0.012485,0.012835,0.015341,0.0,63,63,1,79.313404,0.68254,21
3458,3458,64,1,0,60.0,0.0,0.79842,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.629123,0.6875,21
3459,3459,64,0,0,0.0,0.0,0.798462,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.62176,0.6875,21
3460,3460,64,0,0,0.0,0.0,0.798541,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.614187,0.6875,21
3461,3461,64,0,0,0.0,0.0,0.799022,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.606828,0.6875,21
3462,3462,64,0,0,0.0,0.0,0.79958,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.599242,0.6875,21
3463,3463,64,0,0,0.0,0.0,0.800432,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.591887,0.6875,21
3464,3464,64,0,0,0.0,0.0,0.801337,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.584294,0.6875,21
3465,3465,64,0,0,0.0,0.0,0.802613,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.576942,0.6875,21
3466,3466,64,0,0,0.0,0.0,0.804294,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.569348,0.6875,21
3467,3467,64,0,0,0.0,0.0,0.806378,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.561999,0.6875,21
3468,3468,64,0,0,0.0,0.0,0.808601,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.554405,0.6875,21
3469,3469,64,0,0,0.0,0.0,0.811127,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.54706,0.6875,21
3470,3470,64,0,0,0.0,0.0,0.813981,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.539468,0.6875,21
3471,3471,64,0,0,0.0,0.0,0.817061,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.532128,0.6875,21
3472,3472,64,0,0,0.0,0.0,0.820322,0.012535,0.013009,0.015574,0.012535,0.013009,0.015574,0.0,64,64,1,79.524539,0.6875,21
